CaseID,Activity,CompleteTimestamp,Duration,CumDuration
720,Completed-Closed,2012-01-06 14:26:16,64.0,3008375.0
721,Accepted-In Progress,2011-12-02 20:09:21,0.0,0.0
721,Completed-Closed,2012-01-03 19:10:20,2761259.0,2761259.0
722,Accepted-In Progress,2011-12-02 20:45:33,0.0,0.0
722,Queued-Awaiting Assignment,2011-12-02 20:51:13,340.0,340.0
722,Accepted-In Progress,2011-12-06 19:32:54,340901.0,341241.0
722,Queued-Awaiting Assignment,2011-12-06 19:35:01,127.0,341368.0
722,Accepted-In Progress,2011-12-06 20:50:12,4511.0,345879.0
722,Queued-Awaiting Assignment,2011-12-06 20:56:00,348.0,346227.0
722,Accepted-In Progress,2011-12-06 21:54:20,3500.0,349727.0
722,Accepted-Wait,2011-12-06 22:54:19,3599.0,353326.0
722,Queued-Awaiting Assignment,2012-01-30 22:13:13,4749534.0,5102860.0
722,Accepted-In Progress,2012-01-30 22:13:14,1.0,5102861.0
722,Queued-Awaiting Assignment,2012-01-30 22:13:51,37.0,5102898.0
722,Accepted-In Progress,2012-01-30 22:17:15,204.0,5103102.0
722,Queued-Awaiting Assignment,2012-01-30 22:17:46,31.0,5103133.0
722,Accepted-In Progress,2012-01-30 22:31:28,822.0,5103955.0
722,Accepted-Assigned,2012-01-30 22:32:18,50.0,5104005.0
722,Accepted-In Progress,2012-02-13 22:36:25,1209847.0,6313852.0
722,Accepted-Wait,2012-02-13 22:39:27,182.0,6314034.0
722,Completed-Closed,2012-03-06 00:16:43,1820236.0,8134270.0
723,Queued-Awaiting Assignment,2011-12-02 21:20:26,0.0,0.0
723,Accepted-In Progress,2011-12-02 21:46:56,1590.0,1590.0
723,Queued-Awaiting Assignment,2011-12-02 21:57:32,636.0,2226.0
723,Accepted-In Progress,2011-12-22 22:52:12,1731280.0,1733506.0
723,Accepted-Wait,2012-02-20 23:42:32,5187020.0,6920526.0
723,Accepted-Wait,2012-02-21 17:17:23,63291.0,6983817.0
723,Completed-Closed,2012-05-29 21:22:20,8481897.0,15465714.0
724,Accepted-Assigned,2011-12-02 21:35:34,0.0,0.0
724,Accepted-In Progress,2011-12-06 18:22:13,333999.0,333999.0
724,Completed-Closed,2012-03-31 00:12:54,9957041.0,10291040.0
725,Accepted-In Progress,2011-12-02 22:17:15,0.0,0.0
725,Accepted-Assigned,2012-01-16 21:49:25,3886330.0,3886330.0
725,Accepted-In Progress,2012-01-17 17:16:19,70014.0,3956344.0
725,Completed-Closed,2012-01-17 17:16:30,11.0,3956355.0
726,Accepted-In Progress,2011-12-02 23:29:22,0.0,0.0
726,Accepted-Wait,2011-12-12 21:12:58,855816.0,855816.0
726,Completed-Closed,2012-02-01 22:43:46,4411848.0,5267664.0
727,Accepted-In Progress,2011-12-02 23:37:58,0.0,0.0
727,Completed-Closed,2012-01-10 18:11:14,3349996.0,3349996.0
728,Accepted-In Progress,2011-12-05 16:02:18,0.0,0.0
728,Queued-Awaiting Assignment,2011-12-05 16:16:34,856.0,856.0
728,Accepted-In Progress,2011-12-07 22:46:02,196168.0,197024.0
728,Queued-Awaiting Assignment,2011-12-07 22:46:27,25.0,197049.0
728,Accepted-In Progress,2011-12-08 19:49:24,75777.0,272826.0
728,Accepted-In Progress,2011-12-14 18:19:07,512983.0,785809.0
728,Queued-Awaiting Assignment,2011-12-29 16:18:06,1288739.0,2074548.0
728,Accepted-In Progress,2011-12-29 20:25:56,14870.0,2089418.0
728,Accepted-Wait,2011-12-29 20:27:52,116.0,2089534.0
728,Completed-Closed,2012-01-17 00:31:20,1569808.0,3659342.0
729,Accepted-In Progress,2011-12-05 17:33:37,0.0,0.0
729,Completed-Closed,2011-12-26 10:29:02,1788925.0,1788925.0
729,Accepted-In Progress,2012-01-05 02:57:37,836915.0,2625840.0
729,Completed-Closed,2012-01-05 03:09:15,698.0,2626538.0
730,Queued-Awaiting Assignment,2011-12-05 21:53:59,0.0,0.0
730,Accepted-In Progress,2011-12-07 18:30:38,160599.0,160599.0
730,Queued-Awaiting Assignment,2011-12-09 21:13:16,182558.0,343157.0
730,Accepted-In Progress,2011-12-09 21:13:34,18.0,343175.0
730,Accepted-Assigned,2011-12-09 21:14:07,33.0,343208.0
730,Accepted-In Progress,2011-12-09 21:14:44,37.0,343245.0
730,Queued-Awaiting Assignment,2012-01-12 06:44:00,2885356.0,3228601.0
730,Accepted-In Progress,2012-01-12 16:31:18,35238.0,3263839.0
730,Queued-Awaiting Assignment,2012-01-12 16:31:25,7.0,3263846.0
730,Accepted-In Progress,2012-01-12 16:33:16,111.0,3263957.0
730,Completed-Closed,2012-01-12 18:55:32,8536.0,3272493.0
731,Accepted-In Progress,2011-12-05 18:59:00,0.0,0.0
731,Completed-Closed,2012-01-23 22:06:08,4244828.0,4244828.0
732,Accepted-In Progress,2011-12-05 21:01:36,0.0,0.0
732,Queued-Awaiting Assignment,2011-12-05 21:13:30,714.0,714.0
732,Accepted-In Progress,2011-12-06 16:28:52,69322.0,70036.0
732,Completed-Closed,2011-12-06 17:41:47,4375.0,74411.0
732,Accepted-In Progress,2011-12-06 22:35:14,17607.0,92018.0
732,Accepted-Assigned,2012-01-30 21:40:16,4748702.0,4840720.0
732,Accepted-Assigned,2012-02-02 04:49:44,198568.0,5039288.0
732,Accepted-In Progress,2012-02-02 04:50:03,19.0,5039307.0
732,Completed-Closed,2012-02-02 04:51:19,76.0,5039383.0
733,Accepted-In Progress,2011-12-05 20:35:14,0.0,0.0
733,Queued-Awaiting Assignment,2011-12-05 21:02:06,1612.0,1612.0
733,Queued-Awaiting Assignment,2011-12-06 16:23:22,69676.0,71288.0
733,Accepted-In Progress,2011-12-08 15:48:30,170708.0,241996.0
733,Queued-Awaiting Assignment,2011-12-09 20:59:13,105043.0,347039.0
733,Accepted-In Progress,2011-12-09 21:00:14,61.0,347100.0
733,Completed-Closed,2012-03-22 16:54:05,8970831.0,9317931.0
734,Accepted-In Progress,2011-12-05 21:57:43,0.0,0.0
734,Accepted-In Progress,2012-01-03 20:38:34,2500851.0,2500851.0
734,Completed-Closed,2012-02-07 19:34:28,3020154.0,5521005.0
735,Accepted-In Progress,2011-12-05 23:55:59,0.0,0.0
735,Accepted-In Progress,2012-01-19 18:05:25,3866966.0,3866966.0
735,Completed-Closed,2012-01-19 18:12:47,442.0,3867408.0
736,Accepted-In Progress,2011-12-06 15:51:12,0.0,0.0
736,Completed-Closed,2012-02-08 22:12:13,5552461.0,5552461.0
737,Accepted-In Progress,2011-12-06 18:02:09,0.0,0.0
737,Completed-Closed,2012-05-04 22:48:40,12977191.0,12977191.0
738,Accepted-In Progress,2011-12-07 16:17:12,0.0,0.0
738,Completed-Closed,2012-04-20 16:19:39,11664147.0,11664147.0
739,Accepted-In Progress,2011-12-07 13:38:29,0.0,0.0
739,Queued-Awaiting Assignment,2011-12-07 13:39:00,31.0,31.0
739,Accepted-In Progress,2011-12-12 22:51:36,465156.0,465187.0
739,Accepted-Wait,2011-12-12 22:51:48,12.0,465199.0
739,Accepted-In Progress,2012-01-19 23:53:52,3286924.0,3752123.0
739,Completed-Closed,2012-01-20 00:05:09,677.0,3752800.0
740,Accepted-In Progress,2011-12-07 17:12:52,0.0,0.0
740,Queued-Awaiting Assignment,2011-12-07 17:27:06,854.0,854.0
740,Accepted-In Progress,2011-12-08 16:18:53,82307.0,83161.0
740,Queued-Awaiting Assignment,2011-12-08 16:57:49,2336.0,85497.0
740,Accepted-In Progress,2011-12-14 20:58:14,532825.0,618322.0
740,Accepted-Assigned,2011-12-14 21:04:35,381.0,618703.0
740,Completed-Closed,2012-02-06 16:50:18,4650343.0,5269046.0
741,Accepted-In Progress,2011-12-08 16:19:35,0.0,0.0
741,Completed-Closed,2012-04-02 16:32:04,10023149.0,10023149.0
742,Accepted-In Progress,2011-12-07 20:07:47,0.0,0.0
742,Accepted-Assigned,2011-12-07 20:17:43,596.0,596.0
742,Accepted-In Progress,2012-01-11 14:56:47,3004744.0,3005340.0
742,Completed-Closed,2012-01-11 14:57:10,23.0,3005363.0
743,Accepted-In Progress,2011-12-07 22:57:08,0.0,0.0
743,Completed-Closed,2012-01-09 21:50:31,2847203.0,2847203.0
744,Accepted-In Progress,2011-12-07 23:52:47,0.0,0.0
744,Completed-Closed,2012-05-04 20:05:10,12859943.0,12859943.0
745,Accepted-In Progress,2011-12-08 08:59:32,0.0,0.0
745,Completed-Closed,2012-03-15 18:21:05,8500893.0,8500893.0
746,Accepted-In Progress,2011-12-08 19:10:07,0.0,0.0
746,Accepted-Assigned,2011-12-08 19:19:05,538.0,538.0
746,Accepted-In Progress,2011-12-13 20:56:25,437840.0,438378.0
746,Accepted-In Progress,2012-05-17 19:48:24,13474319.0,13912697.0
746,Completed-Closed,2012-05-17 19:51:47,203.0,13912900.0
747,Accepted-In Progress,2011-12-08 21:23:24,0.0,0.0
747,Completed-Closed,2012-01-03 19:07:51,2238267.0,2238267.0
748,Accepted-In Progress,2011-12-08 20:59:55,0.0,0.0
748,Completed-Closed,2012-01-05 00:43:32,2346217.0,2346217.0
749,Accepted-In Progress,2011-12-08 22:03:03,0.0,0.0
749,Accepted-In Progress,2011-12-08 22:44:01,2458.0,2458.0
749,Queued-Awaiting Assignment,2011-12-08 22:44:37,36.0,2494.0
749,Accepted-Assigned,2011-12-10 00:14:35,91798.0,94292.0
749,Accepted-Wait,2012-02-17 16:48:03,6021208.0,6115500.0
749,Completed-Closed,2012-04-27 10:58:43,6027040.0,12142540.0
750,Accepted-In Progress,2011-12-09 16:18:16,0.0,0.0
750,Completed-Closed,2011-12-09 16:22:15,239.0,239.0
750,Accepted-In Progress,2011-12-12 19:34:36,270741.0,270980.0
750,Accepted-In Progress,2011-12-12 19:38:44,248.0,271228.0
750,Completed-Closed,2011-12-21 20:01:07,778943.0,1050171.0
750,Accepted-In Progress,2012-01-06 19:08:42,1379255.0,2429426.0
750,Completed-Closed,2012-01-06 19:09:47,65.0,2429491.0
750,Accepted-In Progress,2012-01-06 21:35:53,8766.0,2438257.0
750,Completed-Closed,2012-02-17 18:12:40,3616607.0,6054864.0
751,Accepted-In Progress,2011-12-09 16:13:39,0.0,0.0
751,Completed-Closed,2012-01-17 22:00:57,3390438.0,3390438.0
752,Accepted-In Progress,2011-12-09 18:00:42,0.0,0.0
752,Completed-Closed,2012-01-03 16:43:57,2155395.0,2155395.0
753,Accepted-In Progress,2011-12-09 19:38:35,0.0,0.0
753,Queued-Awaiting Assignment,2011-12-09 20:33:04,3269.0,3269.0
753,Queued-Awaiting Assignment,2011-12-09 20:44:12,668.0,3937.0
753,Accepted-Assigned,2011-12-09 21:31:39,2847.0,6784.0
753,Accepted-Assigned,2011-12-13 18:10:00,333501.0,340285.0
753,Queued-Awaiting Assignment,2011-12-15 17:43:58,171238.0,511523.0
753,Accepted-In Progress,2012-04-21 00:34:45,10997447.0,11508970.0
753,Completed-Closed,2012-04-21 00:34:51,6.0,11508976.0
754,Accepted-In Progress,2011-12-10 14:25:41,0.0,0.0
754,Completed-Closed,2012-01-18 20:53:51,3392890.0,3392890.0
755,Accepted-In Progress,2011-12-12 20:50:27,0.0,0.0
755,Accepted-In Progress,2011-12-12 20:53:05,158.0,158.0
755,Accepted-In Progress,2011-12-12 20:53:19,14.0,172.0
755,Queued-Awaiting Assignment,2011-12-12 20:53:34,15.0,187.0
755,Accepted-In Progress,2011-12-13 00:29:16,12942.0,13129.0
755,Queued-Awaiting Assignment,2011-12-13 00:31:14,118.0,13247.0
755,Accepted-In Progress,2011-12-13 01:41:11,4197.0,17444.0
755,Accepted-Wait,2011-12-13 01:41:18,7.0,17451.0
755,Accepted-Assigned,2011-12-27 20:52:13,1278655.0,1296106.0
755,Queued-Awaiting Assignment,2012-02-21 02:56:48,4773875.0,6069981.0
755,Accepted-In Progress,2012-02-21 16:07:04,47416.0,6117397.0
755,Accepted-In Progress,2012-02-21 20:07:45,14441.0,6131838.0
755,Accepted-Wait,2012-02-21 20:07:56,11.0,6131849.0
755,Accepted-In Progress,2012-02-28 18:18:13,598217.0,6730066.0
755,Queued-Awaiting Assignment,2012-02-28 18:19:08,55.0,6730121.0
755,Accepted-In Progress,2012-02-28 18:36:29,1041.0,6731162.0
755,Completed-Closed,2012-03-01 19:05:51,174562.0,6905724.0
756,Accepted-In Progress,2011-12-12 20:50:53,0.0,0.0
756,Queued-Awaiting Assignment,2011-12-12 20:51:38,45.0,45.0
756,Accepted-Assigned,2011-12-12 22:54:04,7346.0,7391.0
756,Accepted-In Progress,2012-01-17 21:30:30,3105386.0,3112777.0
756,Completed-Closed,2012-01-17 21:31:09,39.0,3112816.0
757,Accepted-In Progress,2011-12-12 23:33:32,0.0,0.0
757,Accepted-Wait,2012-03-02 19:22:18,6983326.0,6983326.0
757,Completed-Closed,2012-03-22 23:45:50,1743812.0,8727138.0
758,Accepted-In Progress,2011-12-13 12:07:15,0.0,0.0
758,Queued-Awaiting Assignment,2011-12-13 12:07:39,24.0,24.0
758,Accepted-In Progress,2011-12-13 15:11:12,11013.0,11037.0
758,Accepted-Wait,2011-12-13 15:11:20,8.0,11045.0
758,Completed-Closed,2012-01-20 00:38:31,3230831.0,3241876.0
759,Accepted-In Progress,2011-12-13 14:47:00,0.0,0.0
759,Accepted-Wait,2011-12-20 10:43:10,590170.0,590170.0
759,Completed-Closed,2012-05-23 11:53:03,13396193.0,13986363.0
760,Accepted-In Progress,2011-12-13 17:52:25,0.0,0.0
760,Completed-Closed,2012-05-01 00:41:11,12034126.0,12034126.0
761,Accepted-In Progress,2011-12-13 18:19:11,0.0,0.0
761,Accepted-Wait,2011-12-26 21:32:16,1134785.0,1134785.0
761,Accepted-In Progress,2012-05-18 16:01:25,12421749.0,13556534.0
761,Completed-Closed,2012-05-18 16:02:02,37.0,13556571.0
762,Accepted-In Progress,2011-12-13 19:05:09,0.0,0.0
762,Accepted-Wait,2011-12-13 20:21:14,4565.0,4565.0
762,Accepted-In Progress,2012-05-05 00:03:00,12368506.0,12373071.0
762,Completed-Closed,2012-05-05 00:05:26,146.0,12373217.0
763,Accepted-In Progress,2011-12-13 23:36:57,0.0,0.0
763,Accepted-Assigned,2012-03-13 22:23:34,7857997.0,7857997.0
763,Accepted-In Progress,2012-04-23 22:31:16,3542862.0,11400859.0
763,Completed-Closed,2012-04-23 22:32:27,71.0,11400930.0
764,Accepted-In Progress,2011-12-13 19:27:52,0.0,0.0
764,Completed-Closed,2012-01-24 17:29:10,3621678.0,3621678.0
765,Accepted-In Progress,2011-12-13 20:19:40,0.0,0.0
765,Accepted-In Progress,2011-12-19 21:55:54,524174.0,524174.0
765,Completed-Closed,2012-01-30 18:19:24,3615810.0,4139984.0
766,Accepted-In Progress,2011-12-13 21:28:06,0.0,0.0
766,Accepted-Wait,2011-12-21 22:15:37,694051.0,694051.0
766,Completed-Closed,2012-03-27 16:52:39,8361422.0,9055473.0
767,Accepted-In Progress,2011-12-13 21:52:14,0.0,0.0
767,Accepted-In Progress,2012-01-13 18:07:55,2664941.0,2664941.0
767,Completed-Closed,2012-01-17 19:10:00,349325.0,3014266.0
768,Accepted-In Progress,2011-12-14 02:51:50,0.0,0.0
768,Completed-Closed,2012-04-19 18:09:47,11027877.0,11027877.0
769,Accepted-In Progress,2011-12-14 19:46:39,0.0,0.0
769,Completed-Closed,2012-02-20 16:38:46,5863927.0,5863927.0
770,Accepted-In Progress,2011-12-14 17:45:16,0.0,0.0
770,Accepted-Assigned,2011-12-14 17:51:17,361.0,361.0
770,Accepted-In Progress,2012-04-17 17:16:34,10797917.0,10798278.0
770,Completed-Closed,2012-04-17 17:16:37,3.0,10798281.0
771,Accepted-In Progress,2011-12-14 19:27:37,0.0,0.0
771,Accepted-Wait,2011-12-14 19:27:55,18.0,18.0
771,Accepted-In Progress,2011-12-15 21:17:55,93000.0,93018.0
771,Accepted-Wait,2011-12-21 21:10:20,517945.0,610963.0
771,Accepted-In Progress,2012-01-09 19:37:01,1636001.0,2246964.0
771,Accepted-Wait,2012-01-10 01:11:01,20040.0,2267004.0
771,Completed-Closed,2012-03-06 00:30:19,4835958.0,7102962.0
772,Accepted-Wait,2011-12-14 20:24:49,0.0,0.0
772,Accepted-In Progress,2012-02-06 20:02:10,4664241.0,4664241.0
772,Accepted-Wait,2012-02-07 01:05:17,18187.0,4682428.0
772,Completed-Closed,2012-03-09 23:45:01,2759984.0,7442412.0
773,Accepted-In Progress,2011-12-14 20:27:57,0.0,0.0
773,Accepted-Wait,2011-12-14 20:28:40,43.0,43.0
773,Accepted-In Progress,2012-02-07 17:40:27,4741907.0,4741950.0
773,Accepted-Wait,2012-02-10 17:13:16,257569.0,4999519.0
773,Completed-Closed,2012-03-10 00:16:31,2444595.0,7444114.0
774,Accepted-In Progress,2011-12-15 00:00:50,0.0,0.0
774,Queued-Awaiting Assignment,2011-12-15 00:40:11,2361.0,2361.0
774,Accepted-In Progress,2011-12-16 17:57:47,148656.0,151017.0
774,Queued-Awaiting Assignment,2011-12-28 18:32:53,1038906.0,1189923.0
774,Accepted-In Progress,2012-01-02 18:04:41,430308.0,1620231.0
774,Accepted-Wait,2012-01-02 18:12:41,480.0,1620711.0
774,Accepted-In Progress,2012-01-17 23:20:02,1314441.0,2935152.0
774,Completed-Closed,2012-01-17 23:21:03,61.0,2935213.0
775,Accepted-In Progress,2011-12-15 00:06:21,0.0,0.0
775,Completed-Closed,2012-03-05 18:33:07,7064806.0,7064806.0
776,Accepted-In Progress,2011-12-15 00:16:05,0.0,0.0
776,Queued-Awaiting Assignment,2011-12-15 00:16:44,39.0,39.0
776,Accepted-In Progress,2011-12-15 00:23:53,429.0,468.0
776,Queued-Awaiting Assignment,2011-12-15 00:36:41,768.0,1236.0
776,Accepted-In Progress,2011-12-15 17:02:54,59173.0,60409.0
776,Completed-Closed,2011-12-15 17:05:32,158.0,60567.0
776,Accepted-In Progress,2011-12-15 17:14:19,527.0,61094.0
776,Accepted-Assigned,2011-12-15 17:15:33,74.0,61168.0
776,Accepted-Wait,2011-12-15 19:19:48,7455.0,68623.0
776,Completed-Closed,2011-12-21 03:27:10,461242.0,529865.0
776,Accepted-In Progress,2012-01-26 00:21:33,3099263.0,3629128.0
776,Accepted-Wait,2012-01-26 00:23:52,139.0,3629267.0
776,Completed-Closed,2012-02-18 01:02:19,1989507.0,5618774.0
777,Accepted-In Progress,2011-12-15 08:38:51,0.0,0.0
777,Completed-Closed,2012-01-31 11:59:23,4072832.0,4072832.0
778,Accepted-In Progress,2011-12-15 18:55:26,0.0,0.0
778,Completed-Closed,2012-03-27 18:36:54,8898088.0,8898088.0
779,Queued-Awaiting Assignment,2011-12-15 19:58:06,0.0,0.0
779,Accepted-In Progress,2012-01-06 18:12:12,1894446.0,1894446.0
779,Completed-Closed,2012-01-06 18:17:05,293.0,1894739.0
780,Accepted-In Progress,2011-12-16 00:29:31,0.0,0.0
780,Accepted-Wait,2011-12-16 01:30:21,3650.0,3650.0
780,Queued-Awaiting Assignment,2011-12-16 23:36:37,79576.0,83226.0
780,Accepted-In Progress,2012-01-10 20:21:21,2148284.0,2231510.0
780,Queued-Awaiting Assignment,2012-01-10 21:26:31,3910.0,2235420.0
780,Accepted-In Progress,2012-01-10 21:30:24,233.0,2235653.0
780,Accepted-In Progress,2012-01-12 18:03:42,160398.0,2396051.0
780,Accepted-Wait,2012-01-12 18:03:51,9.0,2396060.0
780,Completed-Closed,2012-03-15 23:45:21,5463690.0,7859750.0
780,Accepted-In Progress,2012-03-15 23:45:30,9.0,7859759.0
780,Completed-Closed,2012-03-15 23:54:45,555.0,7860314.0
781,Accepted-In Progress,2011-12-15 23:23:36,0.0,0.0
781,Accepted-Wait,2011-12-15 23:23:45,9.0,9.0
781,Completed-Closed,2012-03-30 21:07:57,9150252.0,9150261.0
782,Accepted-In Progress,2011-12-16 17:13:45,0.0,0.0
782,Queued-Awaiting Assignment,2011-12-16 17:17:50,245.0,245.0
782,Accepted-In Progress,2011-12-16 17:20:27,157.0,402.0
782,Completed-Closed,2012-03-12 21:00:12,7529985.0,7530387.0
783,Accepted-In Progress,2011-12-16 17:51:26,0.0,0.0
783,Completed-Closed,2012-02-08 22:15:41,4681455.0,4681455.0
784,Accepted-In Progress,2011-12-16 18:40:07,0.0,0.0
784,Queued-Awaiting Assignment,2011-12-16 18:40:33,26.0,26.0
784,Accepted-In Progress,2012-01-13 17:39:30,2415537.0,2415563.0
784,Completed-Closed,2012-01-13 18:26:23,2813.0,2418376.0
785,Accepted-In Progress,2011-12-17 20:18:28,0.0,0.0
785,Queued-Awaiting Assignment,2011-12-17 20:19:36,68.0,68.0
785,Accepted-In Progress,2011-12-22 22:52:39,441183.0,441251.0
785,Accepted-Wait,2011-12-22 22:52:47,8.0,441259.0
785,Completed-Closed,2012-04-16 21:55:11,10018944.0,10460203.0
786,Accepted-In Progress,2011-12-19 11:13:32,0.0,0.0
786,Queued-Awaiting Assignment,2011-12-19 11:14:22,50.0,50.0
786,Accepted-In Progress,2012-01-05 22:08:46,1508064.0,1508114.0
786,Accepted-Wait,2012-01-05 22:25:39,1013.0,1509127.0
786,Completed-Closed,2012-01-20 00:33:55,1217296.0,2726423.0
787,Accepted-In Progress,2011-12-19 17:09:42,0.0,0.0
787,Completed-Closed,2012-04-20 16:23:30,10624428.0,10624428.0
788,Accepted-In Progress,2011-12-19 16:49:47,0.0,0.0
788,Accepted-Wait,2011-12-19 17:13:42,1435.0,1435.0
788,Completed-Closed,2012-01-18 13:53:58,2580016.0,2581451.0
789,Accepted-In Progress,2011-12-19 16:57:11,0.0,0.0
789,Accepted-Wait,2011-12-19 17:13:17,966.0,966.0
789,Completed-Closed,2012-01-20 16:24:03,2761846.0,2762812.0
790,Accepted-In Progress,2011-12-19 17:03:01,0.0,0.0
790,Accepted-Wait,2011-12-19 17:12:46,585.0,585.0
790,Completed-Closed,2012-04-09 12:19:42,9659216.0,9659801.0
791,Accepted-In Progress,2011-12-19 17:00:43,0.0,0.0
791,Completed-Closed,2012-02-01 17:56:47,3804964.0,3804964.0
792,Accepted-In Progress,2011-12-19 23:15:13,0.0,0.0
792,Completed-Closed,2012-03-19 23:29:08,7863235.0,7863235.0
793,Accepted-In Progress,2011-12-20 01:02:25,0.0,0.0
793,Accepted-Wait,2012-01-04 19:26:26,1362241.0,1362241.0
793,Accepted-In Progress,2012-02-20 18:32:17,4057551.0,5419792.0
793,Completed-Closed,2012-02-20 18:35:33,196.0,5419988.0
794,Accepted-In Progress,2011-12-20 09:48:36,0.0,0.0
794,Accepted-In Progress,2011-12-20 09:49:14,38.0,38.0
794,Accepted-Wait,2012-02-08 03:48:51,4298377.0,4298415.0
794,Completed-Closed,2012-05-28 18:50:17,9558086.0,13856501.0
794,Accepted-In Progress,2012-05-28 19:04:15,838.0,13857339.0
794,Completed-Closed,2012-05-28 19:06:04,109.0,13857448.0
795,Accepted-In Progress,2011-12-20 16:59:29,0.0,0.0
795,Accepted-Wait,2012-02-02 18:43:55,3807866.0,3807866.0
795,Completed-Closed,2012-04-17 18:02:51,6477536.0,10285402.0
796,Accepted-In Progress,2011-12-20 17:39:32,0.0,0.0
796,Accepted-Wait,2011-12-20 18:03:49,1457.0,1457.0
796,Accepted-In Progress,2011-12-20 22:19:22,15333.0,16790.0
796,Accepted-Wait,2011-12-21 18:40:49,73287.0,90077.0
796,Accepted-In Progress,2012-02-02 16:45:56,3708307.0,3798384.0
796,Accepted-Wait,2012-02-02 21:44:11,17895.0,3816279.0
796,Accepted-In Progress,2012-02-02 22:37:55,3224.0,3819503.0
796,Completed-Closed,2012-02-02 22:39:10,75.0,3819578.0
797,Accepted-In Progress,2011-12-20 22:07:40,0.0,0.0
797,Accepted-Assigned,2011-12-20 22:26:59,1159.0,1159.0
797,Accepted-Assigned,2011-12-23 23:33:36,263197.0,264356.0
797,Accepted-In Progress,2012-01-06 22:12:19,1204723.0,1469079.0
797,Completed-Closed,2012-01-06 22:13:30,71.0,1469150.0
798,Accepted-In Progress,2011-12-20 22:43:16,0.0,0.0
798,Accepted-In Progress,2012-01-13 01:33:11,1997395.0,1997395.0
798,Completed-Closed,2012-01-13 01:33:48,37.0,1997432.0
799,Accepted-In Progress,2011-12-21 00:25:10,0.0,0.0
799,Accepted-Assigned,2011-12-21 00:26:35,85.0,85.0
799,Completed-Closed,2012-02-01 20:03:13,3699398.0,3699483.0
800,Accepted-In Progress,2011-12-21 15:14:19,0.0,0.0
800,Accepted-Wait,2012-01-18 20:17:47,2437408.0,2437408.0
800,Accepted-In Progress,2012-02-01 20:23:43,1209956.0,3647364.0
800,Accepted-In Progress,2012-04-12 18:35:52,6127929.0,9775293.0
800,Accepted-In Progress,2012-04-19 21:28:17,615145.0,10390438.0
800,Completed-Closed,2012-05-09 17:32:27,1713850.0,12104288.0
801,Accepted-In Progress,2011-12-21 17:06:12,0.0,0.0
801,Completed-Closed,2011-12-21 17:13:03,411.0,411.0
801,Accepted-In Progress,2011-12-29 17:47:16,693253.0,693664.0
801,Accepted-Wait,2011-12-29 17:47:23,7.0,693671.0
801,Accepted-In Progress,2012-01-19 00:22:21,1751698.0,2445369.0
801,Accepted-Wait,2012-01-19 00:31:17,536.0,2445905.0
801,Completed-Closed,2012-02-10 18:28:45,1965448.0,4411353.0
802,Accepted-In Progress,2011-12-21 18:39:43,0.0,0.0
802,Accepted-Assigned,2011-12-21 18:40:06,23.0,23.0
802,Accepted-In Progress,2012-01-30 22:18:50,3469124.0,3469147.0
802,Completed-Closed,2012-01-30 22:18:51,1.0,3469148.0
803,Accepted-In Progress,2011-12-21 19:13:58,0.0,0.0
803,Accepted-In Progress,2012-01-26 22:12:53,3121135.0,3121135.0
803,Completed-Closed,2012-03-01 23:37:25,3029072.0,6150207.0
804,Accepted-In Progress,2011-12-21 22:33:20,0.0,0.0
804,Accepted-Assigned,2011-12-21 22:33:49,29.0,29.0
804,Accepted-Wait,2012-01-09 22:52:30,1642721.0,1642750.0
804,Completed-Closed,2012-04-23 20:38:19,9063949.0,10706699.0
805,Accepted-In Progress,2011-12-21 22:57:20,0.0,0.0
805,Accepted-In Progress,2011-12-21 22:58:06,46.0,46.0
805,Completed-Closed,2012-02-01 21:51:37,3624811.0,3624857.0
806,Accepted-In Progress,2011-12-21 23:43:03,0.0,0.0
806,Queued-Awaiting Assignment,2011-12-21 23:46:04,181.0,181.0
806,Accepted-In Progress,2011-12-23 17:36:20,150616.0,150797.0
806,Completed-Closed,2012-01-10 21:49:48,1570408.0,1721205.0
807,Accepted-In Progress,2011-12-22 19:00:33,0.0,0.0
807,Accepted-In Progress,2012-05-29 20:37:20,13743407.0,13743407.0
807,Completed-Closed,2012-05-29 20:38:04,44.0,13743451.0
808,Accepted-In Progress,2011-12-22 18:03:52,0.0,0.0
808,Completed-Closed,2012-04-23 18:20:55,10628223.0,10628223.0
809,Accepted-In Progress,2011-12-22 18:26:34,0.0,0.0
809,Completed-Closed,2012-02-01 23:40:27,3561233.0,3561233.0
810,Accepted-In Progress,2011-12-22 21:59:52,0.0,0.0
810,Completed-Closed,2012-04-20 00:42:44,10291372.0,10291372.0
811,Accepted-In Progress,2011-12-22 22:57:58,0.0,0.0
811,Accepted-Assigned,2012-02-02 20:54:54,3621416.0,3621416.0
811,Accepted-In Progress,2012-04-27 22:39:00,7350246.0,10971662.0
811,Completed-Closed,2012-04-27 22:41:34,154.0,10971816.0
812,Accepted-In Progress,2011-12-23 01:18:37,0.0,0.0
812,Accepted-In Progress,2011-12-23 01:21:45,188.0,188.0
812,Accepted-Assigned,2011-12-27 00:36:48,342903.0,343091.0
812,Accepted-In Progress,2011-12-27 19:05:29,66521.0,409612.0
812,Accepted-Wait,2012-01-18 05:43:17,1852668.0,2262280.0
812,Accepted-In Progress,2012-04-04 05:11:09,6650872.0,8913152.0
