CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
548,Queued-Awaiting Assignment,2011-10-06 09:22:29.000000,806.0,806.0,0,0
548,Accepted-In Progress,2011-10-06 17:17:16.000000,28487.0,29293.0,0,0
548,Queued-Awaiting Assignment,2011-10-06 17:17:30.000000,14.0,29307.0,0,0
548,Accepted-In Progress,2011-10-06 18:30:56.000000,4406.0,33713.0,0,0
548,Accepted-Wait,2011-10-17 18:20:43.000000,949787.0,983500.0,0,0
548,Queued-Awaiting Assignment,2011-10-25 22:10:44.000000,705001.0,1688501.0,0,0
548,Accepted-In Progress,2012-05-16 00:21:13.225820,17547029.225819983,19235530.22582,0,1
548,Queued-Awaiting Assignment,2011-10-25 22:11:48.000000,6.0,1688565.0,0,0
548,Accepted-In Progress,2011-10-25 22:13:13.000000,85.0,1688650.0,0,0
548,Completed-Closed,2011-10-25 22:14:37.000000,84.0,1688734.0,0,0
548,Accepted-In Progress,2011-10-28 23:00:48.000000,261971.0,1950705.0,0,0
548,Accepted-In Progress,2011-11-18 15:30:02.000000,1787354.0,3738059.0,0,0
548,Accepted-In Progress,2012-01-03 17:32:01.000000,3981719.0,7719778.0,0,0
548,Completed-Closed,2012-01-03 17:45:51.000000,830.0,7720608.0,0,0
549,Accepted-In Progress,2011-10-06 18:02:06.000000,0.0,0.0,0,0
549,Completed-Closed,2012-02-08 19:01:57.000000,10803591.0,10803591.0,0,0
550,Accepted-In Progress,2011-10-06 22:15:59.000000,0.0,0.0,0,0
550,Accepted-In Progress,2012-02-21 23:57:25.000000,11929286.0,11929286.0,0,0
550,Completed-Closed,2012-02-21 23:57:29.000000,4.0,11929290.0,0,0
551,Accepted-In Progress,2011-10-07 20:29:26.000000,20719494.842598584,0.0,0,1
551,Queued-Awaiting Assignment,2011-10-07 20:32:03.000000,157.0,157.0,0,0
551,Accepted-In Progress,2012-06-07 08:50:08.764407,21039485.76440684,21039642.764407,0,1
551,Accepted-Assigned,2011-10-07 20:42:53.000000,8.0,807.0,0,0
551,Accepted-In Progress,2012-01-10 23:49:05.000000,8219172.0,8219979.0,0,0
551,Accepted-Assigned,2012-01-10 23:49:06.000000,1.0,8219980.0,1,0
552,Queued-Awaiting Assignment,2011-10-10 14:38:10.000000,0.0,0.0,1,0
552,Completed-Closed,2012-04-19 05:44:46.124477,16556796.124476617,16556796.124477,0,1
553,Accepted-In Progress,2011-10-10 15:15:02.000000,0.0,0.0,0,0
553,Accepted-In Progress,2011-11-15 18:28:29.000000,3122007.0,3122007.0,0,0
553,Completed-Closed,2012-01-04 20:22:22.000000,4326833.0,7448840.0,0,0
554,Accepted-In Progress,2011-10-10 18:23:44.000000,0.0,0.0,0,0
554,Accepted-Wait,2011-10-10 18:24:36.000000,52.0,52.0,0,0
554,Completed-Closed,2012-03-26 16:12:51.000000,14507295.0,14507347.0,0,0
555,Accepted-In Progress,2011-10-11 18:34:59.000000,0.0,0.0,0,0
555,Accepted-Assigned,2011-10-11 18:36:26.000000,87.0,87.0,0,0
555,Accepted-In Progress,2011-10-11 18:36:27.000000,1.0,88.0,0,0
555,Accepted-Wait,2011-10-12 20:31:55.000000,93328.0,93416.0,0,0
555,Completed-Closed,2012-01-18 20:49:16.000000,8468241.0,8561657.0,0,0
556,Accepted-In Progress,2011-10-11 22:28:17.000000,0.0,0.0,0,0
556,Completed-Closed,2012-02-02 00:36:47.000000,9770910.0,9770910.0,0,0
557,Completed-Cancelled,2011-10-11 22:38:52.000000,0.0,0.0,1,0
557,Accepted-Wait,2011-12-09 18:26:24.000000,5082452.0,5082452.0,0,0
557,Completed-Closed,2012-02-16 01:20:49.000000,5900065.0,10982517.0,0,0
558,Accepted-In Progress,2011-10-11 23:57:41.000000,0.0,0.0,0,0
558,Accepted-Assigned,2011-10-12 00:01:05.000000,204.0,204.0,0,0
558,Accepted-In Progress,2011-10-26 20:01:02.000000,1281597.0,1281801.0,0,0
558,Accepted-Wait,2011-10-26 20:14:48.000000,826.0,1282627.0,0,0
558,Completed-Closed,2012-02-15 19:21:22.000000,9673594.0,10956221.0,0,0
559,Accepted-In Progress,2011-10-12 00:05:35.000000,0.0,0.0,0,0
559,Completed-Closed,2012-02-01 18:03:47.000000,9741492.0,9741492.0,0,0
560,Accepted-In Progress,2011-10-12 00:40:48.000000,0.0,0.0,0,0
560,Accepted-Wait,2011-10-12 00:59:08.000000,1100.0,1100.0,0,0
560,Queued-Awaiting Assignment,2011-10-17 21:57:10.000000,507482.0,508582.0,0,0
560,Accepted-In Progress,2012-02-03 00:48:49.000000,9341499.0,9850081.0,0,0
560,Completed-Closed,2012-02-03 00:50:43.000000,114.0,9850195.0,0,0
561,Accepted-In Progress,2011-10-12 07:06:58.000000,0.0,0.0,0,0
561,Accepted-In Progress,2011-10-12 07:14:10.000000,432.0,432.0,0,0
561,Accepted-In Progress,2012-01-06 19:31:28.000000,7474638.0,7475070.0,0,0
561,Accepted-In Progress,2012-11-13 03:51:57.105614,26900429.105614442,34375499.105614,0,1
561,Completed-Closed,2012-03-20 22:15:43.000000,5875386.0,13878525.0,0,0
562,Accepted-In Progress,2011-10-12 18:32:41.000000,0.0,0.0,0,0
562,Accepted-Assigned,2011-10-12 18:47:12.000000,871.0,871.0,0,0
562,Accepted-Assigned,2012-01-19 21:51:59.000000,8564687.0,8565558.0,0,0
562,Accepted-Wait,2012-05-05 01:17:46.000000,9170747.0,17736305.0,0,0
562,Accepted-In Progress,2012-05-05 01:18:01.000000,15.0,17736320.0,0,0
562,Completed-Closed,2012-05-10 16:55:09.000000,488228.0,18224548.0,0,0
563,Accepted-In Progress,2011-10-12 18:57:59.000000,0.0,0.0,0,0
563,Accepted-In Progress,2011-10-12 22:02:07.000000,11048.0,11048.0,0,0
563,Completed-Closed,2012-05-02 20:48:18.136763,17534771.13676309,17545819.136763,0,1
564,Accepted-In Progress,2011-10-12 20:12:10.000000,0.0,0.0,0,0
564,Accepted-Wait,2011-10-12 20:13:45.000000,95.0,95.0,0,0
564,Completed-Closed,2012-06-21 00:26:14.481366,21787949.481366333,21788044.481366,0,1
564,Accepted-In Progress,2012-01-18 22:16:17.000000,7436351.0,8474647.0,0,0
564,Queued-Awaiting Assignment,2012-01-18 22:27:22.000000,665.0,8475312.0,0,0
564,Queued-Awaiting Assignment,2012-01-18 22:27:23.000000,1.0,8475313.0,0,0
564,Accepted-In Progress,2012-02-29 00:40:30.000000,3550387.0,12025700.0,0,0
564,Accepted-In Progress,2012-02-29 00:52:31.000000,721.0,12026421.0,0,0
564,Accepted-Assigned,2012-03-01 04:32:35.000000,99604.0,12126025.0,0,0
564,Queued-Awaiting Assignment,2012-03-07 16:50:15.000000,562660.0,12688685.0,0,0
564,Queued-Awaiting Assignment,2012-03-07 21:24:09.000000,16434.0,12705119.0,0,0
564,Accepted-In Progress,2013-01-01 20:34:44.940713,25917035.94071263,38622154.940713,0,1
564,Completed-Closed,2012-03-13 19:29:05.000000,6.0,13216615.0,0,0
565,Accepted-In Progress,2011-10-13 09:10:56.000000,0.0,0.0,0,0
565,Queued-Awaiting Assignment,2011-10-13 10:29:08.000000,4692.0,4692.0,0,0
565,Accepted-In Progress,2011-10-18 21:37:39.000000,472111.0,476803.0,0,0
565,Accepted-Wait,2011-10-18 21:37:49.000000,10.0,476813.0,0,0
565,Accepted-Assigned,2011-10-18 21:47:13.000000,564.0,477377.0,0,0
565,Accepted-In Progress,2012-01-11 16:32:28.000000,7325115.0,7802492.0,0,0
565,Completed-Closed,2012-01-11 16:33:20.000000,52.0,7802544.0,0,0
566,Accepted-In Progress,2011-10-13 23:25:56.000000,0.0,0.0,0,0
566,Completed-Closed,2012-01-04 00:00:47.000000,7086891.0,7086891.0,0,0
567,Accepted-In Progress,2011-10-13 23:29:24.000000,0.0,0.0,0,0
567,Completed-Closed,2012-01-04 00:01:22.000000,7086718.0,7086718.0,0,0
568,Accepted-In Progress,2011-10-14 02:22:38.000000,0.0,0.0,0,0
568,Queued-Awaiting Assignment,2011-10-14 02:27:15.000000,277.0,277.0,0,0
568,Accepted-In Progress,2011-10-18 21:43:47.000000,414992.0,415269.0,0,0
568,Accepted-Wait,2011-10-18 21:43:56.000000,9.0,415278.0,0,0
568,Accepted-In Progress,2012-01-04 20:28:49.000000,6734693.0,7149971.0,0,0
568,Accepted-Assigned,2012-02-09 15:38:50.000000,3093001.0,10242972.0,0,0
568,Accepted-In Progress,2012-03-28 17:13:27.000000,4152877.0,14395849.0,0,0
568,Completed-Closed,2012-03-28 17:16:13.000000,166.0,14396015.0,0,0
569,Accepted-In Progress,2011-10-14 18:25:44.000000,0.0,0.0,0,0
569,Queued-Awaiting Assignment,2011-10-14 18:28:14.000000,150.0,150.0,0,0
569,Accepted-Assigned,2011-10-14 18:30:00.000000,106.0,256.0,0,0
569,Accepted-In Progress,2012-06-18 07:38:57.416561,21388137.41656078,21388393.416561,0,1
569,Accepted-Wait,2012-02-14 00:35:34.000000,369827.0,10562990.0,0,0
569,Completed-Closed,2012-03-23 22:42:37.000000,3362823.0,13925813.0,0,0
570,Completed-Cancelled,2011-10-14 17:39:18.000000,0.0,0.0,1,0
570,Completed-Closed,2012-03-16 20:42:52.000000,13316614.0,13316614.0,0,0
571,Accepted-In Progress,2011-10-14 23:33:07.000000,0.0,0.0,0,0
571,Completed-Closed,2012-03-06 01:03:16.000000,12360609.0,12360609.0,0,0
572,Accepted-In Progress,2011-10-14 23:45:00.000000,22974145.193344295,0.0,0,1
572,Completed-Closed,2012-02-09 18:19:55.000000,10175695.0,10175695.0,0,0
573,Accepted-In Progress,2011-10-15 00:06:14.000000,0.0,0.0,0,0
573,Completed-Cancelled,2012-01-04 20:07:10.000000,7070456.0,7070456.0,1,0
574,Accepted-In Progress,2011-10-17 23:05:05.000000,0.0,0.0,0,0
574,Completed-Closed,2012-01-25 22:26:37.000000,8637692.0,8637692.0,0,0
575,Accepted-In Progress,2011-10-17 23:10:55.000000,0.0,0.0,0,0
575,Accepted-Wait,2012-02-01 15:56:35.000000,9218740.0,9218740.0,0,0
575,Queued-Awaiting Assignment,2012-02-07 15:47:48.000000,517873.0,9736613.0,1,0
576,Unmatched-Unmatched,2011-10-18 02:46:10.000000,0.0,0.0,1,0
576,Queued-Awaiting Assignment,2011-10-18 03:40:08.000000,3238.0,3238.0,0,0
576,Queued-Awaiting Assignment,2011-10-18 03:40:09.000000,1.0,3239.0,0,0
576,Accepted-In Progress,2011-10-18 21:39:20.000000,64751.0,67990.0,0,0
576,Accepted-Wait,2011-10-19 03:49:58.000000,22238.0,90228.0,0,0
576,Completed-Closed,2012-01-06 23:50:17.000000,6897619.0,6987847.0,0,0
577,Accepted-In Progress,2011-10-18 19:06:35.000000,0.0,0.0,0,0
577,Completed-Closed,2012-01-09 21:54:21.000000,7181266.0,7181266.0,0,0
578,Accepted-In Progress,2011-10-18 23:07:28.000000,0.0,0.0,0,0
578,Accepted-In Progress,2011-10-18 23:07:50.000000,22.0,22.0,0,0
578,Queued-Awaiting Assignment,2011-12-21 00:56:30.980618,5449720.980617938,5449742.980618,0,1
578,Accepted-In Progress,2011-11-28 21:46:11.000000,3537354.0,3537523.0,0,0
578,Accepted-Assigned,2011-12-12 18:22:13.000000,1197362.0,4734885.0,0,0
578,Accepted-In Progress,2012-02-06 23:32:02.000000,4856989.0,9591874.0,0,0
578,Completed-Closed,2012-02-06 23:34:54.000000,172.0,9592046.0,0,0
579,Accepted-In Progress,2011-10-18 23:37:21.000000,0.0,0.0,0,0
579,Completed-Closed,2012-03-30 19:43:20.000000,14155559.0,14155559.0,0,0
580,Accepted-In Progress,2011-10-19 22:02:57.000000,0.0,0.0,0,0
580,Completed-Closed,2012-02-22 18:50:42.000000,10874865.0,10874865.0,0,0
581,Accepted-In Progress,2011-10-19 17:28:17.000000,0.0,0.0,0,0
581,Accepted-In Progress,2011-11-04 15:57:09.000000,1376932.0,1376932.0,1,0
581,Accepted-In Progress,2012-09-30 13:21:06.569757,28589037.5697574,29965969.569757,0,1
581,Queued-Awaiting Assignment,2011-11-26 03:27:17.000000,955159.0,3232740.0,0,0
581,Accepted-In Progress,2012-07-23 08:58:31.356213,20755874.35621333,23988614.356213,0,1
581,Queued-Awaiting Assignment,2012-01-05 18:57:29.000000,3281816.0,6744552.0,1,0
582,Queued-Awaiting Assignment,2011-10-19 21:46:56.000000,0.0,0.0,0,0
582,Accepted-Wait,2011-10-19 22:23:01.000000,2165.0,2165.0,1,0
582,Queued-Awaiting Assignment,2011-10-19 22:34:22.000000,681.0,2846.0,0,0
582,Completed-Cancelled,2011-10-19 22:36:21.000000,119.0,2965.0,1,0
582,Accepted-Wait,2011-10-19 22:38:22.000000,121.0,3086.0,1,0
582,Completed-Closed,2012-04-12 21:15:00.000000,15201398.0,15204484.0,0,0
583,Queued-Awaiting Assignment,2011-10-20 04:47:58.000000,0.0,0.0,0,0
583,Accepted-In Progress,2011-10-20 18:38:25.000000,49827.0,49827.0,0,0
583,Completed-Closed,2011-11-07 03:42:28.000000,1501443.0,1551270.0,0,0
583,Accepted-In Progress,2011-11-11 23:47:02.000000,417874.0,1969144.0,0,0
583,Completed-Closed,2012-01-04 15:12:48.000000,4634746.0,6603890.0,0,0
584,Accepted-In Progress,2011-10-20 04:55:35.000000,0.0,0.0,0,0
584,Completed-Closed,2012-01-26 19:18:45.000000,8518990.0,8518990.0,0,0
585,Accepted-In Progress,2011-10-20 21:39:33.000000,0.0,0.0,0,0
585,Completed-Closed,2012-03-13 21:19:08.000000,12526775.0,12526775.0,0,0
586,Accepted-In Progress,2011-10-21 01:10:50.000000,0.0,0.0,0,0
586,Queued-Awaiting Assignment,2011-10-21 01:15:07.000000,257.0,257.0,0,0
586,Accepted-In Progress,2011-10-21 01:18:35.000000,208.0,465.0,0,0
586,Accepted-Assigned,2011-10-21 01:18:43.000000,8.0,473.0,0,0
586,Accepted-In Progress,2012-02-07 04:35:18.000000,9429395.0,9429868.0,0,0
586,Completed-Closed,2012-02-07 04:39:45.000000,267.0,9430135.0,0,0
587,Accepted-In Progress,2011-10-21 12:54:48.000000,0.0,0.0,0,0
587,Queued-Awaiting Assignment,2011-10-21 12:56:45.000000,117.0,117.0,0,0
587,Accepted-In Progress,2011-10-23 03:51:42.000000,140097.0,140214.0,0,0
587,Completed-Closed,2012-03-13 19:34:52.000000,12325390.0,12465604.0,0,0
588,Accepted-In Progress,2011-10-21 13:03:08.000000,0.0,0.0,0,0
588,Queued-Awaiting Assignment,2011-10-21 13:14:43.000000,695.0,695.0,0,0
588,Accepted-In Progress,2011-10-23 03:53:09.000000,139106.0,139801.0,0,0
588,Completed-Closed,2012-01-18 20:52:17.000000,7577948.0,7717749.0,0,0
589,Accepted-In Progress,2011-10-21 21:01:26.000000,0.0,0.0,0,0
589,Completed-Closed,2012-02-01 21:02:51.000000,8899285.0,8899285.0,0,0
590,Accepted-In Progress,2011-10-21 23:33:02.000000,0.0,0.0,0,0
590,Accepted-Wait,2011-10-21 23:34:07.000000,65.0,65.0,0,0
590,Accepted-In Progress,2011-10-25 00:35:23.000000,262876.0,262941.0,0,0
590,Accepted-Wait,2011-12-07 23:15:03.000000,3796780.0,4059721.0,0,0
590,Accepted-In Progress,2012-01-12 21:39:47.000000,3104684.0,7164405.0,0,0
590,Completed-Closed,2012-01-12 21:40:52.000000,65.0,7164470.0,0,0
591,Accepted-In Progress,2011-10-23 12:46:32.000000,0.0,0.0,0,0
591,Unmatched-Unmatched,2012-01-09 09:29:49.000000,6727397.0,6727397.0,1,0
592,Accepted-In Progress,2011-10-23 17:39:49.000000,0.0,0.0,0,0
592,Completed-Closed,2012-01-09 18:21:47.000000,6741718.0,6741718.0,0,0
593,Accepted-Assigned,2011-10-23 02:40:10.000000,0.0,0.0,1,0
593,Queued-Awaiting Assignment,2011-10-23 02:42:30.000000,140.0,140.0,0,0
593,Accepted-In Progress,2011-11-21 23:12:05.000000,2579375.0,2579515.0,0,0
593,Completed-Closed,2012-01-18 22:24:22.000000,5008337.0,7587852.0,0,0
594,Accepted-In Progress,2011-10-24 16:11:07.000000,0.0,0.0,0,0
594,Accepted-Wait,2011-10-24 16:14:00.000000,173.0,173.0,0,0
594,Accepted-In Progress,2012-05-05 00:01:15.000000,16703235.0,16703408.0,0,0
594,Completed-Closed,2012-10-26 05:06:40.651719,15051925.651718697,31755333.651719,0,1
595,Accepted-In Progress,2011-10-24 17:41:20.000000,0.0,0.0,0,0
595,Accepted-Assigned,2011-10-24 17:46:49.000000,329.0,329.0,0,0
595,Unmatched-Unmatched,2011-11-25 23:09:49.000000,2784180.0,2784509.0,1,0
595,Completed-Closed,2012-01-09 23:00:52.000000,3887463.0,6671972.0,0,0
596,Accepted-In Progress,2011-10-24 22:22:19.000000,0.0,0.0,0,0
596,Completed-Closed,2012-01-04 00:03:49.000000,6140490.0,6140490.0,0,0
597,Accepted-In Progress,2011-10-25 00:58:48.000000,0.0,0.0,0,0
597,Completed-Closed,2012-06-06 08:30:35.165253,19467107.16525296,19467107.165253,0,1
598,Accepted-Wait,2011-10-25 11:39:54.000000,0.0,0.0,0,0
598,Accepted-In Progress,2012-06-05 01:24:38.130628,19316684.130628493,19316684.130628,0,1
598,Accepted-Wait,2012-01-04 21:59:54.000000,7.0,6171600.0,0,0
598,Queued-Awaiting Assignment,2012-03-07 21:15:35.000000,5440541.0,11612141.0,0,0
598,Queued-Awaiting Assignment,2012-03-13 03:09:52.000000,453257.0,12065398.0,0,0
598,Completed-Closed,2012-03-28 23:55:11.000000,1370719.0,13436117.0,1,0
598,Completed-Closed,2012-10-26 21:05:40.635207,18306629.635206502,31742746.635207,0,1
599,Accepted-Assigned,2011-10-25 21:12:06.000000,0.0,0.0,1,0
599,Accepted-Assigned,2011-11-28 19:10:24.000000,2930298.0,2930298.0,0,0
599,Accepted-In Progress,2012-02-29 22:03:00.000000,8045556.0,10975854.0,0,0
599,Accepted-Assigned,2012-02-29 22:03:01.000000,1.0,10975855.0,1,0
600,Accepted-In Progress,2011-10-25 22:23:06.000000,0.0,0.0,0,0
600,Completed-Closed,2012-02-29 00:00:13.000000,10892227.0,10892227.0,0,0
601,Accepted-In Progress,2011-10-25 22:34:02.000000,0.0,0.0,0,0
601,Completed-Closed,2012-01-04 00:01:46.000000,6053264.0,6053264.0,0,0
602,Accepted-In Progress,2011-10-25 22:30:47.000000,0.0,0.0,0,0
602,Completed-Closed,2012-04-20 16:21:40.000000,15357053.0,15357053.0,0,0
603,Queued-Awaiting Assignment,2011-10-26 17:56:21.000000,0.0,0.0,0,0
603,Queued-Awaiting Assignment,2011-10-27 20:50:17.000000,96836.0,96836.0,1,0
603,Completed-Closed,2012-07-21 20:24:26.568015,23153649.568015013,23250485.568015,0,1
603,Accepted-In Progress,2011-12-30 13:36:51.000000,1906.0,5600430.0,0,0
603,Completed-Closed,2012-01-31 20:56:19.000000,2791168.0,8391598.0,0,0
604,Accepted-Wait,2011-10-26 17:22:18.000000,0.0,0.0,0,0
604,Completed-Closed,2012-02-16 01:01:59.000000,9704381.0,9704381.0,0,0
605,Accepted-In Progress,2011-10-27 00:28:06.000000,0.0,0.0,0,0
605,Accepted-In Progress,2011-11-01 17:25:19.000000,493033.0,493033.0,0,0
605,Accepted-Assigned,2011-11-01 17:26:11.000000,52.0,493085.0,0,0
605,Accepted-In Progress,2012-03-23 18:49:00.000000,12360169.0,12853254.0,0,0
605,Completed-Closed,2012-03-23 18:51:13.000000,133.0,12853387.0,0,0
606,Accepted-In Progress,2011-10-27 16:39:11.000000,0.0,0.0,0,0
606,Accepted-Assigned,2011-10-27 19:37:42.000000,10711.0,10711.0,0,0
606,Accepted-In Progress,2012-03-23 21:52:39.000000,12795297.0,12806008.0,0,0
606,Completed-Closed,2012-03-23 21:52:47.000000,8.0,12806016.0,0,0
607,Accepted-In Progress,2011-10-27 17:37:38.000000,0.0,0.0,0,0
607,Completed-Closed,2012-01-09 16:20:11.000000,6388953.0,6388953.0,0,0
608,Accepted-Wait,2011-10-27 17:24:19.000000,0.0,0.0,1,0
608,Accepted-Assigned,2011-10-27 17:33:47.000000,568.0,568.0,0,0
608,Accepted-In Progress,2011-11-08 00:30:05.000000,975378.0,975946.0,0,0
608,Accepted-In Progress,2012-02-27 15:50:56.000000,9645651.0,10621597.0,0,0
608,Completed-Closed,2012-04-03 21:17:41.000000,3130005.0,13751602.0,0,0
609,Queued-Awaiting Assignment,2011-10-27 18:48:01.000000,0.0,0.0,1,0
609,Queued-Awaiting Assignment,2011-10-27 19:25:19.000000,2238.0,2238.0,0,0
609,Completed-Closed,2011-10-28 18:43:21.000000,83882.0,86120.0,1,0
609,Accepted-Wait,2011-10-28 18:43:29.000000,8.0,86128.0,0,0
609,Completed-Closed,2012-08-07 22:52:30.234374,24552541.234373588,24638669.234374,0,1
610,Accepted-In Progress,2011-10-27 22:27:20.000000,0.0,0.0,0,0
610,Queued-Awaiting Assignment,2011-10-28 18:49:21.000000,73321.0,73321.0,0,0
610,Accepted-In Progress,2011-11-01 16:09:03.000000,335982.0,409303.0,0,0
610,Accepted-In Progress,2011-11-01 18:57:12.000000,10089.0,419392.0,0,0
610,Accepted-Wait,2011-11-01 18:57:22.000000,10.0,419402.0,0,0
610,Completed-Closed,2012-02-28 17:51:52.000000,10277670.0,10697072.0,0,0
611,Accepted-In Progress,2011-10-27 22:32:18.000000,0.0,0.0,0,0
611,Accepted-In Progress,2011-10-27 22:33:37.000000,79.0,79.0,0,0
611,Completed-Closed,2012-01-30 21:42:26.000000,8204929.0,8205008.0,0,0
612,Queued-Awaiting Assignment,2011-10-28 00:10:48.000000,0.0,0.0,0,0
612,Accepted-In Progress,2012-04-11 23:46:12.000000,14427324.0,14427324.0,0,0
612,Completed-Closed,2012-04-11 23:46:34.000000,22.0,14427346.0,0,0
613,Accepted-In Progress,2011-10-28 02:26:39.000000,0.0,0.0,0,0
613,Completed-Closed,2012-01-06 05:08:06.000000,6057687.0,6057687.0,0,0
614,Accepted-In Progress,2011-10-28 21:17:58.000000,0.0,0.0,0,0
614,Accepted-In Progress,2011-10-28 21:27:42.000000,584.0,584.0,0,0
614,Accepted-In Progress,2011-12-21 20:33:25.000000,4662343.0,4662927.0,0,0
614,Accepted-Wait,2011-12-21 20:33:48.000000,23.0,4662950.0,0,0
614,Queued-Awaiting Assignment,2011-12-31 01:11:45.000000,794277.0,5457227.0,0,0
614,Accepted-In Progress,2012-02-20 12:27:14.000000,4446929.0,9904156.0,0,0
614,Completed-Closed,2012-03-09 21:07:07.000000,1586393.0,11490549.0,0,0
615,Accepted-In Progress,2011-10-28 18:06:29.000000,0.0,0.0,0,0
615,Accepted-In Progress,2011-10-28 19:25:46.000000,4757.0,4757.0,0,0
615,Accepted-In Progress,2011-11-22 21:36:13.000000,2167827.0,2172584.0,0,0
615,Completed-Closed,2012-01-03 21:11:12.000000,3627299.0,5799883.0,0,0
616,Accepted-Wait,2011-10-28 23:16:54.000000,0.0,0.0,1,0
616,Accepted-In Progress,2011-10-28 23:23:31.000000,397.0,397.0,0,0
616,Accepted-In Progress,2011-10-28 23:25:32.000000,121.0,518.0,0,0
616,Accepted-Wait,2011-12-09 06:31:10.000000,3567938.0,3568456.0,0,0
616,Completed-Closed,2012-02-13 23:47:58.000000,5764608.0,9333064.0,0,0
617,Completed-Cancelled,2011-10-28 23:32:35.000000,0.0,0.0,1,0
617,Completed-Closed,2012-01-03 20:19:56.000000,5777241.0,5777241.0,0,0
618,Accepted-In Progress,2011-10-31 17:05:05.000000,0.0,0.0,0,0
618,Queued-Awaiting Assignment,2011-10-31 17:05:35.000000,30.0,30.0,0,0
618,Accepted-Wait,2011-11-04 23:19:35.000000,368040.0,368070.0,1,0
618,Completed-Closed,2012-01-18 19:28:06.000000,6466111.0,6834181.0,0,0
619,Accepted-In Progress,2011-11-01 01:54:07.000000,0.0,0.0,0,0
619,Accepted-In Progress,2012-07-18 23:15:55.416992,22540908.416992113,22540908.416992,0,1
619,Completed-Closed,2012-01-04 22:48:41.000000,5604717.0,5604874.0,0,0
620,Accepted-In Progress,2011-11-01 07:40:16.000000,0.0,0.0,0,0
620,Queued-Awaiting Assignment,2011-11-01 07:48:47.000000,511.0,511.0,0,0
620,Accepted-In Progress,2011-11-18 15:31:45.000000,1496578.0,1497089.0,0,0
620,Queued-Awaiting Assignment,2011-11-18 15:34:16.000000,151.0,1497240.0,0,0
620,Accepted-In Progress,2012-06-12 23:28:41.876921,17913265.87692088,19410505.876921,0,1
620,Completed-Closed,2012-04-11 17:03:56.000000,12522032.0,14030620.0,0,0
621,Accepted-In Progress,2011-11-01 09:33:07.000000,0.0,0.0,0,0
621,Queued-Awaiting Assignment,2011-11-01 09:36:28.000000,201.0,201.0,0,0
621,Accepted-In Progress,2011-11-01 15:56:26.000000,22798.0,22999.0,0,0
621,Accepted-Assigned,2011-11-01 15:57:28.000000,62.0,23061.0,0,0
621,Accepted-Wait,2012-01-04 20:35:26.000000,5546278.0,5569339.0,0,0
621,Unmatched-Unmatched,2012-06-26 21:56:27.181854,15038461.1818541,20607800.181854,1,1
622,Accepted-In Progress,2011-11-01 09:38:21.000000,0.0,0.0,0,0
622,Queued-Awaiting Assignment,2011-11-01 09:42:00.000000,219.0,219.0,0,0
622,Accepted-In Progress,2011-11-01 15:57:38.000000,22538.0,22757.0,0,0
622,Accepted-Assigned,2011-11-01 17:18:38.000000,4860.0,27617.0,0,0
622,Accepted-Assigned,2012-01-04 20:36:05.000000,5541447.0,5569064.0,1,0
623,Accepted-In Progress,2011-11-01 16:23:43.000000,22211852.078818277,0.0,0,1
623,Completed-Closed,2012-01-09 16:19:48.000000,5961365.0,5961365.0,0,0
624,Accepted-In Progress,2011-11-01 21:35:50.000000,0.0,0.0,0,0
624,Accepted-Assigned,2011-11-07 21:11:29.000000,516939.0,516939.0,0,0
624,Accepted-In Progress,2012-01-09 22:01:54.000000,5446225.0,5963164.0,0,0
624,Completed-Closed,2012-01-09 22:02:05.000000,11.0,5963175.0,0,0
625,Accepted-In Progress,2011-11-01 23:05:49.000000,0.0,0.0,0,0
625,Queued-Awaiting Assignment,2011-11-02 00:23:53.000000,4684.0,4684.0,0,0
625,Accepted-In Progress,2012-01-09 21:20:00.000000,5950567.0,5955251.0,0,0
625,Completed-Closed,2012-01-30 20:29:11.000000,1811351.0,7766602.0,0,0
626,Completed-Closed,2011-11-02 00:12:37.000000,0.0,0.0,1,0
626,Accepted-Assigned,2011-11-07 16:23:28.000000,490251.0,490251.0,0,0
626,Accepted-In Progress,2012-01-07 02:54:50.000000,5221882.0,5712133.0,0,0
626,Completed-Closed,2012-11-24 10:28:13.596505,27848003.59650527,33560136.596505,0,1
627,Accepted-In Progress,2011-11-02 17:00:44.000000,0.0,0.0,0,0
627,Accepted-Assigned,2011-11-02 17:03:13.000000,149.0,149.0,0,0
627,Accepted-In Progress,2011-11-21 22:52:20.000000,1662547.0,1662696.0,0,0
627,Completed-Closed,2012-09-23 11:23:34.693666,26483474.693666454,28146170.693666,0,1
628,Accepted-In Progress,2011-11-02 18:38:33.000000,0.0,0.0,0,0
628,Queued-Awaiting Assignment,2011-11-02 18:49:55.000000,682.0,682.0,0,0
628,Accepted-In Progress,2011-11-16 17:54:15.000000,1206260.0,1206942.0,0,0
628,Unmatched-Unmatched,2011-11-16 18:49:09.000000,3294.0,1210236.0,1,0
628,Unmatched-Unmatched,2011-11-16 18:54:37.000000,328.0,1210564.0,1,0
628,Accepted-In Progress,2011-11-17 15:43:46.000000,74949.0,1285513.0,0,0
628,Accepted-In Progress,2011-11-17 17:13:49.000000,5403.0,1290916.0,0,0
628,Queued-Awaiting Assignment,2011-11-17 17:17:35.000000,226.0,1291142.0,0,0
