CaseID,AnomalousActivity,AnomalousCompleteTimestamp,AnomalousDuration,AnomalousCumDuration,ActivityLabel,TimeLabel
961,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
961,Activity A,1970-01-01 12:00:00.000000,3600.0,10800.0,1,0
961,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
961,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
961,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
961,Activity J,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
961,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
961,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
961,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
961,Activity L,1970-01-01 17:43:30.393857,6210.3938569544525,31410.393857,1,1
962,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
962,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
962,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
962,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
962,Activity N,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
962,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
962,Activity B,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
962,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
962,Activity H,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
962,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
962,Activity F,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
962,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
962,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
962,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
963,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
963,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
963,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
963,Activity D,1970-01-01 12:55:16.346744,6916.346744360752,14116.346744,0,1
963,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
963,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
963,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
963,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
963,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
963,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
963,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
963,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
964,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
964,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
964,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
964,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
964,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
964,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
964,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
964,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
964,Activity G,1970-01-01 15:00:00.000000,3600.0,21600.0,1,0
964,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
964,Activity M,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
964,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
964,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
964,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
965,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
965,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
965,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
965,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
965,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
965,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
965,Activity M,1970-01-01 15:15:05.471178,4505.471177538642,22505.471178,0,1
965,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
965,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
965,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
965,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
965,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
965,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
965,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
966,Activity D,1970-01-01 09:00:00.000000,0.0,0.0,1,0
966,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
966,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
966,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
966,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
966,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
966,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
966,Activity E,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
966,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
966,Activity F,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
966,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
966,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
966,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
966,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
967,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
967,Activity K,1970-01-01 10:03:37.918279,3817.9182793877794,3817.918279,1,1
967,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
967,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
967,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
967,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
967,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
967,Activity C,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
967,Activity L,1970-01-01 15:22:39.237231,4959.237231364822,22959.237231,0,1
967,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
967,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
967,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
968,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
968,Activity J,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
968,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
968,Activity C,1970-01-01 12:18:06.238819,4686.238819422899,11886.238819,1,1
968,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
968,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
968,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
968,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
968,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
968,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
968,Activity E,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
968,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
968,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
968,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
969,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
969,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
969,Activity J,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
969,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
969,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
969,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
969,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
969,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
969,Activity J,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
969,Activity I,1970-01-01 15:31:52.344591,1912.3445907713901,23512.344591,0,1
969,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
969,Activity N,1970-01-01 16:25:20.562960,5120.562960220416,26720.56296,0,1
969,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
969,Activity D,1970-01-01 17:00:00.000000,3600.0,28800.0,1,0
970,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
970,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
970,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
970,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
970,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
970,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
970,Activity N,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
970,Activity J,1970-01-01 15:02:40.946902,3760.946902363834,21760.946902,1,1
970,Activity I,1970-01-01 14:32:43.856053,1963.8560532212732,19963.856053,0,1
970,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
970,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
970,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
970,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
970,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
971,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
971,Activity N,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
971,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
971,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
971,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
971,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
971,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
971,Activity M,1970-01-01 14:57:42.454307,3462.454307216802,21462.454307,0,1
971,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
971,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
971,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
971,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
972,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
972,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
972,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
972,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
972,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
972,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
972,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
972,Activity M,1970-01-01 15:02:46.126434,3766.126433662398,21766.126434,0,1
972,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
972,Activity D,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
972,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
972,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
972,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
972,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
973,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
973,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
973,Activity M,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
973,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
973,Activity E,1970-01-01 13:58:39.574642,7119.574641644979,17919.574642,0,1
973,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
973,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
973,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
973,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
973,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
973,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
973,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
973,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
973,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
974,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
974,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
974,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
974,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
974,Activity B,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
974,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
974,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
974,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
974,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
974,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
974,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
974,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
975,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
975,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
975,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
975,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
975,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
975,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
975,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
975,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
975,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
975,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
975,Activity H,1970-01-01 16:52:59.541203,6779.54120305456,28379.541203,0,1
975,Activity F,1970-01-01 17:24:24.229061,5064.229061218718,30264.229061,0,1
976,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
976,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
976,Activity C,1970-01-01 11:06:27.948691,3987.9486907917803,7587.948691,0,1
976,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
976,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
976,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
976,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
976,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
976,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
976,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
976,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
976,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
976,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
976,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
977,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
977,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
977,Activity L,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
977,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
977,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
977,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
977,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
977,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
977,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
977,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
977,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
977,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
977,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
977,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
978,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
978,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
978,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
978,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
978,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
978,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
978,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
978,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
978,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
978,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
978,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
978,Activity B,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
978,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
978,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
979,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
979,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
979,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
979,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
979,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
979,Activity D,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
979,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
979,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
979,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
979,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
979,Activity B,1970-01-01 15:00:00.000000,0.0,21600.0,1,0
979,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
979,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
979,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
980,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
980,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
980,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
980,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
980,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
980,Activity G,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
980,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
980,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
980,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
980,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
980,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
980,Activity L,1970-01-01 16:18:47.378039,4727.378038553294,26327.378039,0,1
980,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
980,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
981,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
981,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
981,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
981,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
981,Activity E,1970-01-01 13:13:59.508543,4439.508543185505,15239.508543,0,1
981,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
981,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
981,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
981,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
981,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
981,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
981,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
981,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
981,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
982,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
982,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
982,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
982,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
982,Activity J,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
982,Activity E,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
982,Activity N,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
982,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
982,Activity I,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
982,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
982,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
982,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
982,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
982,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
983,Activity K,1970-01-01 09:00:00.000000,0.0,0.0,1,0
983,Activity L,1970-01-01 10:00:00.000000,3600.0,3600.0,1,0
983,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
983,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
983,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
983,Activity B,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
983,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
983,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
983,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
983,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
983,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
983,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
983,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
983,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
984,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
984,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
984,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
984,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
984,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
984,Activity M,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
984,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
984,Activity K,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
984,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
984,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
984,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
984,Activity A,1970-01-01 15:53:52.972410,3232.972409794734,24832.97241,1,1
984,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
984,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
985,Activity M,1970-01-01 09:00:00.000000,0.0,0.0,1,0
985,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
985,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
985,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
985,Activity C,1970-01-01 13:00:00.000000,3600.0,14400.0,1,0
985,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
985,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
985,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
985,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
985,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
985,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
985,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
985,Activity L,1970-01-01 16:00:00.000000,3600.0,25200.0,1,0
985,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
986,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
986,Activity B,1970-01-01 10:15:16.338832,4516.338831634179,4516.338832,0,1
986,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
986,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
986,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
986,Activity B,1970-01-01 14:00:00.000000,3600.0,18000.0,1,0
986,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
986,Activity J,1970-01-01 14:00:00.000000,0.0,18000.0,1,0
986,Activity N,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
986,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
986,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
986,Activity L,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
986,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
986,Activity F,1970-01-01 17:38:00.099643,5880.099643057249,31080.099643,0,1
987,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
987,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
987,Activity I,1970-01-01 11:00:00.000000,3600.0,7200.0,1,0
987,Activity D,1970-01-01 12:00:00.000000,3600.0,10800.0,0,0
987,Activity E,1970-01-01 13:00:00.000000,3600.0,14400.0,0,0
987,Activity K,1970-01-01 14:00:00.000000,3600.0,18000.0,0,0
987,Activity M,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
987,Activity G,1970-01-01 14:00:00.000000,0.0,18000.0,0,0
987,Activity L,1970-01-01 15:00:00.000000,3600.0,21600.0,0,0
987,Activity N,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
987,Activity J,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
987,Activity I,1970-01-01 15:00:00.000000,0.0,21600.0,0,0
987,Activity H,1970-01-01 16:00:00.000000,3600.0,25200.0,0,0
987,Activity F,1970-01-01 17:00:00.000000,3600.0,28800.0,0,0
988,Activity A,1970-01-01 09:00:00.000000,0.0,0.0,0,0
988,Activity B,1970-01-01 10:00:00.000000,3600.0,3600.0,0,0
988,Activity C,1970-01-01 11:00:00.000000,3600.0,7200.0,0,0
